#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,16,r 403422c8  [0x403422C8] = 0xC0FFD772    ,-18.76,-41.04,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,17,r 403422c8  [0x403422C8] = 0xC0FFD780    ,-17.77,-40.58,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,18,r 403422c8  [0x403422C8] = 0xC8FFD872    ,-16.98,-40.40,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,19,r 403422c8  [0x403422C8] = 0xC8FFD880    ,-15.99,-39.81,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,20,r 403422c8  [0x403422C8] = 0xD0FFD972    ,-15.03,-41.14,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,21,r 403422c8  [0x403422C8] = 0xD0FFD980    ,-14.04,-40.88,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,22,r 403422c8  [0x403422C8] = 0xD0FFDA72    ,-12.86,-40.87,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,23,r 403422c8  [0x403422C8] = 0xD0FFDA80    ,-11.86,-40.37,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,24,r 403422c8  [0x403422C8] = 0xD0FFDB72    ,-10.70,-41.02,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,25,r 403422c8  [0x403422C8] = 0xD0FFDB80    ,-9.71,-40.70,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,26,r 403422c8  [0x403422C8] = 0xD8FFDC72    ,-8.27,-42.04,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,27,r 403422c8  [0x403422C8] = 0xD8FFDC80    ,-7.27,-42.16,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,28,r 403422c8  [0x403422C8] = 0xD8FFDD72    ,-3.83,-41.91,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,29,r 403422c8  [0x403422C8] = 0xD8FFDD80    ,-2.90,-41.83,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDD90    ,-1.84,-41.66,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,31,r 403422c8  [0x403422C8] = 0xD8FFDDA1    ,-0.88,-41.49,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-35.00,-40.50,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,1,r 403422c8  [0x403422C8] = 0xC0FFD072    ,-34.03,-40.69,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD080    ,-33.04,-40.67,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,3,r 403422c8  [0x403422C8] = 0xC0FFD172    ,-31.73,-41.10,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD180    ,-30.78,-41.22,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,5,r 403422c8  [0x403422C8] = 0xC0FFD272    ,-29.87,-41.27,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD280    ,-28.88,-41.33,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,7,r 403422c8  [0x403422C8] = 0xC0FFD372    ,-27.70,-41.21,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD380    ,-26.74,-41.17,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,9,r 403422c8  [0x403422C8] = 0xC0FFD472    ,-25.24,-41.58,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,10,r 403422c8  [0x403422C8] = 0xC0FFD480    ,-24.22,-41.54,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,11,r 403422c8  [0x403422C8] = 0xC0FFD572    ,-23.23,-41.72,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,12,r 403422c8  [0x403422C8] = 0xC0FFD580    ,-22.27,-41.58,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,13,r 403422c8  [0x403422C8] = 0xC0FFD672    ,-21.89,-41.50,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,14,r 403422c8  [0x403422C8] = 0xC0FFD680    ,-20.87,-41.22,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,15,r 403422c8  [0x403422C8] = 0xC0FFD772    ,-19.78,-41.15,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,16,r 403422c8  [0x403422C8] = 0xC0FFD780    ,-18.68,-40.89,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,17,r 403422c8  [0x403422C8] = 0xC8FFD872    ,-17.79,-40.57,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,18,r 403422c8  [0x403422C8] = 0xC8FFD880    ,-16.85,-40.16,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,19,r 403422c8  [0x403422C8] = 0xD0FFD972    ,-15.63,-38.79,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,20,r 403422c8  [0x403422C8] = 0xD0FFD980    ,-14.63,-38.57,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,21,r 403422c8  [0x403422C8] = 0xD0FFDA72    ,-13.72,-38.52,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,22,r 403422c8  [0x403422C8] = 0xD0FFDA80    ,-12.75,-38.22,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,23,r 403422c8  [0x403422C8] = 0xD0FFDB72    ,-11.62,-38.72,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,24,r 403422c8  [0x403422C8] = 0xD0FFDB80    ,-10.62,-38.40,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,25,r 403422c8  [0x403422C8] = 0xD8FFDC72    ,-8.29,-42.03,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,26,r 403422c8  [0x403422C8] = 0xD8FFDC80    ,-7.33,-41.97,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,27,r 403422c8  [0x403422C8] = 0xD8FFDD72    ,-3.28,-41.78,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,28,r 403422c8  [0x403422C8] = 0xD8FFDD80    ,-2.29,-41.62,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,29,r 403422c8  [0x403422C8] = 0xD8FFDD90    ,-1.14,-41.63,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDDA1    ,-0.19,-41.25,NA,NA,NA
#OK1,ANT0,lmacfw.bin,122,5 11,1 1,40000,31,r 403422c8  [0x403422C8] = 0xD8FFDDB2    ,0.69,-41.03,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-34.36,-40.64,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,1,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-34.36,-40.57,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD072    ,-33.40,-40.83,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,3,r 403422c8  [0x403422C8] = 0xC0FFD080    ,-32.40,-40.91,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD172    ,-31.30,-41.14,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,5,r 403422c8  [0x403422C8] = 0xC0FFD180    ,-30.35,-41.15,NA,NA,NA
