ant, ch, pwr_dig, pwr_dig_dbm, pwr_msadc_dbm, pwr_cmp180_dbm, pwr_msadc_mw, pwr_cmp180_mw
1,138,960,59.65,10.79,11.85,11.99,15.30
1,138,1024,60.21,11.22,12.44,13.25,17.53
1,138,1088,60.73,11.87,12.93,15.39,19.64
1,138,1152,61.23,12.29,13.43,16.94,22.00
1,138,1216,61.70,12.68,13.86,18.53,24.32
1,138,1280,62.14,13.14,14.33,20.59,27.09
1,138,1344,62.57,13.55,14.74,22.62,29.78
1,138,1408,62.97,14.00,15.18,25.13,32.98
1,138,1472,63.36,14.43,15.56,27.72,35.98
1,138,1536,63.73,14.69,15.91,29.41,38.95
1,138,1600,64.08,15.05,16.25,31.96,42.12
1,138,1664,64.42,15.28,16.52,33.77,44.90
1,138,1728,64.75,15.62,16.83,36.50,48.22
1,138,1792,65.07,15.94,17.11,39.30,51.42
1,138,1856,65.37,16.22,17.46,41.85,55.77
1,138,1920,65.67,16.53,17.76,44.99,59.75
1,138,1984,65.95,16.78,18.02,47.61,63.44
1,138,2048,66.23,17.01,18.31,50.19,67.79
1,138,2112,66.49,17.29,18.57,53.58,71.95
1,138,2176,66.75,17.52,18.82,56.50,76.15
1,138,2240,67.00,17.78,19.03,59.93,80.04
1,138,2304,67.25,17.95,19.22,62.44,83.54
1,138,2368,67.49,18.10,19.43,64.51,87.80
1,138,2432,67.72,18.33,19.65,68.01,92.31
1,138,2496,67.94,18.55,19.90,71.56,97.73
1,138,2560,68.16,18.79,20.02,75.76,100.46
1,138,2624,68.38,18.98,20.23,79.05,105.37
1,138,2688,68.59,19.18,20.41,82.74,110.00
1,138,2752,68.79,19.37,20.60,86.58,114.90
1,138,2816,68.99,19.52,20.79,89.60,119.81
1,138,2880,69.19,19.66,20.95,92.56,124.58
1,138,2944,69.38,19.82,21.14,96.02,130.03
1,138,3008,69.57,20.01,21.29,100.16,134.66
1,138,3072,69.75,20.14,21.46,103.22,139.94
1,138,3136,69.93,20.28,21.59,106.54,144.34
1,138,3200,70.10,20.44,21.76,110.71,149.95
1,138,3264,70.28,20.59,21.92,114.48,155.64
1,138,3328,70.44,20.74,22.08,118.57,161.51
1,138,3392,70.61,20.89,22.23,122.63,167.19
1,138,3456,70.77,21.00,22.37,125.95,172.50
1,138,3520,70.93,21.00,22.35,125.92,171.95
1,138,3584,71.09,20.98,22.36,125.18,172.11
1,138,3648,71.24,21.01,22.35,126.25,171.72
1,138,3712,71.39,20.98,22.34,125.40,171.52
1,138,3776,71.54,20.99,22.35,125.47,171.81
1,138,3840,71.69,20.96,22.34,124.70,171.53
1,138,3904,71.83,20.98,22.34,125.22,171.39
1,138,3968,71.97,20.97,22.34,124.88,171.57
1,138,4032,72.11,20.95,22.34,124.55,171.55
ant, ch, pwr_dig, pwr_dig_dbm, pwr_msadc_dbm, pwr_cmp180_dbm, pwr_msadc_mw, pwr_cmp180_mw
0,155,640,56.12,7.43,8.40,5.54,6.91
0,155,704,56.95,7.95,9.22,6.24,8.35
0,155,768,57.71,8.97,9.93,7.90,9.84
0,155,832,58.40,9.45,10.63,8.82,11.57
0,155,896,59.05,10.19,11.29,10.44,13.44
0,155,960,59.65,10.90,11.90,12.29,15.49
0,155,1024,60.21,11.40,12.57,13.80,18.06
0,155,1088,60.73,12.09,13.08,16.16,20.33
0,155,1152,61.23,12.45,13.58,17.57,22.79
0,155,1216,61.70,12.90,13.97,19.49,24.93
0,155,1280,62.14,13.44,14.42,22.07,27.67
0,155,1344,62.57,13.91,14.84,24.62,30.45
0,155,1408,62.97,14.34,15.31,27.16,33.97
0,155,1472,63.36,14.72,15.68,29.63,37.02
0,155,1536,63.73,15.06,16.02,32.07,39.98
0,155,1600,64.08,15.42,16.41,34.80,43.80
0,155,1664,64.42,15.71,16.67,37.24,46.41
0,155,1728,64.75,16.01,16.97,39.93,49.82
0,155,1792,65.07,16.33,17.30,42.92,53.71
0,155,1856,65.37,16.72,17.68,46.98,58.55
0,155,1920,65.67,17.00,17.99,50.08,62.96
0,155,1984,65.95,17.26,18.21,53.18,66.21
0,155,2048,66.23,17.44,18.46,55.50,70.09
0,155,2112,66.49,17.72,18.67,59.16,73.69
0,155,2176,66.75,17.95,18.90,62.37,77.65
0,155,2240,67.00,18.14,19.13,65.17,81.87
0,155,2304,67.25,18.37,19.34,68.68,85.99
0,155,2368,67.49,18.62,19.56,72.74,90.36
0,155,2432,67.72,18.79,19.78,75.65,95.06
0,155,2496,67.94,19.07,20.03,80.75,100.65
0,155,2560,68.16,19.25,20.25,84.10,105.95
0,155,2624,68.38,19.45,20.47,88.20,111.33
0,155,2688,68.59,19.63,20.66,91.82,116.47
0,155,2752,68.79,19.81,20.84,95.80,121.29
0,155,2816,68.99,19.99,21.01,99.75,126.15
0,155,2880,69.19,20.08,21.10,101.93,128.89
0,155,2944,69.38,20.23,21.23,105.44,132.76
0,155,3008,69.57,20.36,21.39,108.61,137.80
0,155,3072,69.75,20.52,21.54,112.71,142.41
0,155,3136,69.93,20.62,21.67,115.47,146.94
0,155,3200,70.10,20.78,21.81,119.75,151.71
0,155,3264,70.28,20.90,21.95,123.00,156.63
0,155,3328,70.44,21.07,22.10,128.02,162.09
0,155,3392,70.61,21.20,22.24,131.71,167.64
0,155,3456,70.77,21.29,22.35,134.70,171.79
0,155,3520,70.93,21.29,22.35,134.59,171.71
0,155,3584,71.09,21.29,22.35,134.44,171.66
0,155,3648,71.24,21.26,22.35,133.78,171.80
0,155,3712,71.39,21.27,22.34,133.81,171.39
0,155,3776,71.54,21.27,22.34,133.93,171.44
0,155,3840,71.69,21.26,22.34,133.78,171.33
0,155,3904,71.83,21.25,22.34,133.45,171.46
0,155,3968,71.97,21.25,22.33,133.30,171.08
0,155,4032,72.11,21.27,22.34,134.04,171.29
ant, ch, pwr_dig, pwr_dig_dbm, pwr_msadc_dbm, pwr_cmp180_dbm, pwr_msadc_mw, pwr_cmp180_mw
1,155,640,56.12,7.57,8.38,5.72,6.88
1,155,704,56.95,8.55,9.15,7.16,8.23
1,155,768,57.71,8.95,9.90,7.86,9.78
1,155,832,58.40,9.60,10.58,9.12,11.43
1,155,896,59.05,10.46,11.26,11.11,13.35
1,155,960,59.65,10.82,11.90,12.07,15.48
1,155,1024,60.21,11.33,12.52,13.58,17.88
1,155,1088,60.73,12.07,13.04,16.09,20.15
1,155,1152,61.23,12.55,13.54,18.01,22.61
1,155,1216,61.70,13.04,13.99,20.15,25.07
1,155,1280,62.14,13.52,14.42,22.47,27.65
1,155,1344,62.57,13.94,14.83,24.76,30.41
1,155,1408,62.97,14.33,15.21,27.09,33.21
1,155,1472,63.36,14.69,15.58,29.41,36.14
1,155,1536,63.73,15.02,15.92,31.77,39.09
1,155,1600,64.08,15.37,16.26,34.47,42.28
1,155,1664,64.42,15.63,16.61,36.57,45.86
1,155,1728,64.75,16.01,16.92,39.89,49.26
1,155,1792,65.07,16.29,17.24,42.59,53.01
1,155,1856,65.37,16.63,17.55,46.02,56.89
1,155,1920,65.67,16.87,17.81,48.60,60.44
1,155,1984,65.95,17.12,18.09,51.52,64.49
1,155,2048,66.23,17.41,18.33,55.13,68.11
1,155,2112,66.49,17.59,18.55,57.35,71.60
1,155,2176,66.75,17.89,18.79,61.52,75.68
1,155,2240,67.00,18.08,19.04,64.25,80.18
1,155,2304,67.25,18.31,19.31,67.79,85.34
1,155,2368,67.49,18.53,19.54,71.34,89.92
1,155,2432,67.72,18.75,19.73,74.99,94.05
1,155,2496,67.94,18.93,19.94,78.16,98.60
1,155,2560,68.16,19.11,20.15,81.48,103.43
1,155,2624,68.38,19.31,20.33,85.25,107.85
1,155,2688,68.59,19.47,20.52,88.61,112.68
1,155,2752,68.79,19.66,20.70,92.52,117.54
1,155,2816,68.99,19.83,20.86,96.25,122.01
1,155,2880,69.19,19.97,20.98,99.27,125.42
1,155,2944,69.38,20.10,21.15,102.41,130.28
1,155,3008,69.57,20.29,21.32,106.80,135.56
1,155,3072,69.75,20.44,21.48,110.75,140.55
1,155,3136,69.93,20.57,21.65,114.14,146.13
1,155,3200,70.10,20.75,21.81,118.72,151.83
1,155,3264,70.28,20.88,21.96,122.37,157.19
1,155,3328,70.44,21.01,22.13,126.18,163.21
1,155,3392,70.61,21.16,22.26,130.60,168.40
1,155,3456,70.77,21.28,22.40,134.33,173.63
1,155,3520,70.93,21.29,22.43,134.63,174.87
1,155,3584,71.09,21.28,22.42,134.37,174.59
1,155,3648,71.24,21.28,22.41,134.18,174.38
1,155,3712,71.39,21.31,22.40,135.18,173.96
1,155,3776,71.54,21.29,22.41,134.44,174.02
1,155,3840,71.69,21.29,22.41,134.63,174.17
1,155,3904,71.83,21.28,22.41,134.29,174.06
1,155,3968,71.97,21.26,22.40,133.78,173.68
1,155,4032,72.11,21.27,22.40,134.04,173.82
