Function,SUB-TOP,BLOCK,msadc_mux_regname,msadc_mux_regvalue,test_enable_regname,test_enable_regvalue,test_bits_regname,test_bits_regvalue,test_case
,,,,,,,,,
lna_bt_vbn,BT,LNA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_lna,1'b1,bt_test_bit<2:0>,3'b001,BT_RX_ON,461.1915734435798,461.04395671206214,461.4868069066148
lna_bt_vbcg,BT,LNA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_lna,1'b1,bt_test_bit<2:0>,3'b010,BT_RX_ON,672.0620744163423,671.9513618677043,672.0620744163423
lna_bt_dvdd,BT,LNA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_lna,1'b1,bt_test_bit<2:0>,3'b011,BT_RX_ON,1080.4068579766538,1080.3699537937744,1080.3699537937744
rmx_bt_reg,BT,RMX_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_rmx,1'b1,bt_test_bit<2:0>,3'b001,BT_RX_ON,1081.7723127431907,1081.8461211089495,1081.7723127431907
rmx_bt_lobias,BT,RMX_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_rmx,1'b1,bt_test_bit<2:0>,3'b010,BT_RX_ON,979.6953428988328,979.5477261673152,979.5477261673152
rmx_bt_avdd_sw,BT,RMX_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_rmx,1'b1,bt_test_bit<2:0>,3'b011,BT_RX_ON,1214.0,1214.0,1214.0
tia_bt_output_qn,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b000,BT_RX_ON,693.3188837548639,693.5772130350194,694.0200632295719
tia_bt_output_qp,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b001,BT_RX_ON,695.6438472762646,695.6807514591441,696.0128891050584
tia_bt_output_ip,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b010,BT_RX_ON,692.8022251945526,692.0272373540855,691.8427164396887
tia_bt_output_in,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b011,BT_RX_ON,691.3629620622567,690.8832076848249,691.3629620622567
tia_bt_input_qn,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b100,BT_RX_ON,681.6571619649806,681.9154912451361,681.6571619649806
tia_bt_input_qp,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b101,BT_RX_ON,680.8452699416342,680.7345573929961,680.8452699416342
tia_bt_input_ip,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b110,BT_RX_ON,680.8821741245137,680.8452699416342,680.8821741245137
tia_bt_input_in,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b111,BT_RX_ON,681.1035992217899,681.1405034046693,680.9928866731517
