N0#6,WF_VCO_vco_reg_buf,,823.9596911478599,824.4025413424123,-36.64585359922183,824.1442120622567,824.2918287937744,824.2918287937744,WF_PLL_ON
N0#6,WF_VCO_vco_reg_core,,-38.343446011673116,978.4036964980545,978.4406006809339,978.3298881322957,978.2191755836577,-39.52437986381319,WF_PLL_ON
N0#6,WF_VCO_vco_avdd13_sw,,1214.0,1214.0,1214.0,-40.26246352140073,1214.0,1214.0,WF_PLL_ON
N0#6,CM_MDLL_mdll_avdd_logic_dig,,901.3846668287938,900.9049124513617,901.2001459143968,901.3108584630351,-19.15327091439692,901.3477626459145,WF_PLL_ON
N0#6,CM_MDLL_mdll_avdd_logic,,780.4127553501946,780.3389469844358,780.2651386186769,780.560372081712,780.1913302529184,780.3020428015564,WF_PLL_ON
N0#6,CM_MDLL_mdll_cp_out1,,360.6276750972762,360.48005836575885,360.4431541828794,360.6276750972762,360.4431541828794,-41.73863083657583,WF_PLL_ON
N0#6,CM_MDLL_mdll_cp_out0,,360.77529182879385,-41.92315175097275,360.701483463035,360.8860043774318,360.95981274319064,360.701483463035,WF_PLL_ON
N0#6,WF_RFPLL_rfpll_cp_outp,,387.3832076848249,387.6415369649805,387.49392023346314,387.4201118677043,-42.03386429961085,387.49392023346314,WF_PLL_ON
N0#6,WF_RFPLL_rfpll_cp_outn,,500.6052407587549,500.7528574902722,-42.29219357976659,500.9742825875487,501.2326118677043,501.1588035019455,WF_PLL_ON
N0#6,WF_RFPLL_avdd_pdt,,839.496352140078,839.4225437743191,839.5332563229571,1214.0,839.496352140078,-42.513618677042786,WF_PLL_ON
N0#6,WF_RFPLL_dvdd,,850.567607003891,-42.329097762645866,850.3092777237354,850.3461819066148,850.4937986381321,850.3461819066148,WF_PLL_ON
N0#6,CM_XTAL_xtal_dvdd_clk_buf,,741.2205131322957,740.9990880350194,741.1467047665369,741.2205131322957,-42.476714494163375,741.2205131322957,WF_PLL_ON
N0#6,WF_LNA_5G_lna_5g_reg_out,,899.9454036964981,899.9454036964981,-39.5612840466926,899.5763618677043,899.7977869649806,899.9823078793773,WF_RX_hb_ON
N0#6,WF_LNA_5G_lna_5g_vbn,,-39.37676313229568,476.9865637159534,476.76513861867693,476.61752188715957,476.654426070039,-39.30295476653699,WF_RX_hb_ON
N0#6,WF_LNA_5G_lna_5g_vbcg,,697.6366731517509,697.5628647859921,697.7473857003891,-39.22914640077817,697.821194066148,697.8950024319065,WF_RX_hb_ON
N0#6,WF_ADC_adc_dvdd,,948.5113083657589,-40.004134241245126,949.8029547665369,948.6589250972762,949.4708171206227,949.1755836575877,WF_RX_ON
N0#6,WF_ADC_adc_vref,,914.8915977626459,914.9654061284047,914.7439810311284,914.7439810311284,914.9285019455252,914.9285019455252,WF_RX_ON
N0#6,WF_ADC_adc_vcm,,717.7494528210116,717.970877918288,718.0446862840466,718.3030155642022,-40.41008025291825,717.8970695525293,WF_RX_ON
N0#6,WF_LNA_lna_vbcgn,,660.5479693579765,660.6217777237354,660.3265442607004,660.289640077821,660.4372568093386,660.6955860894942,WF_RX_ON
N0#6,WF_LNA_lna_reg_out,,887.7670233463036,887.5455982490271,887.5825024319065,887.7670233463036,887.5455982490271,-40.77912208171209,WF_RX_ON
N0#6,WF_LNA_lna_vbcgp,,271.9838278210116,271.94692363813215,272.020732003891,-40.70531371595327,271.94692363813215,272.20525291828807,WF_RX_ON
N0#6,WF_RMX_rmx_logen_vbn,,589.3967047665369,589.3598005836577,589.3228964007783,589.3598005836577,589.4336089494162,589.5812256809339,WF_RX_ON
N0#6,WF_RMX_rmx_logen_vbp,,399.6723005836577,399.5984922178989,399.8937256809339,399.8937256809339,-40.96364299610901,399.7461089494163,WF_RX_ON
N0#6,WF_RMX_rmx_avdd_rf_sw,,1214.0,1214.0,-41.037451361867696,1214.0,1214.0,1214.0,WF_RX_ON
