NO1,11a_54M,20M,15,1500,0,165,17.56,,2.56,pass,r 403422c8  [0x403422C8] = 0x133F4CAB    ,,,,,,,,,,,-38.02,,,
NO1,VHT_MCS8,20M,15,1500,0,36,14.71,,-0.29,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,,,,-37.45,,,
NO1,VHT_MCS8,20M,15,1500,0,64,15.67,,0.67,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,,,,-38.74,,,
NO1,VHT_MCS8,20M,15,1500,0,100,16.32,,1.32,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,,,,-37.0,,,
NO1,VHT_MCS8,20M,15,1500,0,120,16.7,,1.7,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,,,,-38.09,,,
NO1,VHT_MCS8,20M,15,1500,0,136,17.47,,2.47,pass,r 403422c8  [0x403422C8] = 0x1B3F5C98    ,,,,,,,,,,,-37.8,,,
NO1,VHT_MCS8,20M,15,1500,0,165,17.28,,2.28,pass,r 403422c8  [0x403422C8] = 0x1B3F5C80    ,,,,,,,,,,,-37.56,,,
NO1,11b_1M,20M,15,1500,0,7,,,,pass,r 403422c8  [0x403422C8] = 0x00FFDA79    ,,,,,,,,,,,,14.46,2.3,-0.54
NO1,11b_1M,20M,15,1500,0,13,,,,pass,r 403422c8  [0x403422C8] = 0x00FFD992    ,,,,,,,,,,,,14.94,2.56,-0.06
NO1,11g_6M,20M,16,1500,0,1,,,,pass,r 403422c8  [0x403422C8] = 0x08FFCA82    ,,,,,,,,,,,,15.87,-26.35,-0.13
NO1,11g_6M,20M,16,1500,0,7,,,,pass,r 403422c8  [0x403422C8] = 0x10FFCB72    ,,,,,,,,,,,,16.76,-22.99,0.76
NO1,11g_6M,20M,16,1500,0,13,,,,pass,r 403422c8  [0x403422C8] = 0x10FFCB72    ,,,,,,,,,,,,16.54,-22.85,0.54
NO1,11g_54M,20M,16,1500,0,1,,,,pass,r 403422c8  [0x403422C8] = 0x0D3F4A79    ,,,,,,,,,,,,15.12,-38.04,-0.88
NO1,11g_54M,20M,16,1500,0,7,,,,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,,,,,,,,,,,,16.02,-38.47,0.02
NO1,11g_54M,20M,16,1500,0,13,,,,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,,,,,,,,,,,,15.9,-42.52,-0.1
NO1,11a_6M,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CD0    ,,,,,,,,,,,,15.1,-40.62,0.1
NO1,11a_6M,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CC0    ,,,,,,,,,,,,16.01,-39.91,1.01
NO1,11a_6M,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CA9    ,,,,,,,,,,,,14.96,-38.17,-0.04
