test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0814_200838,#OK5,ANT,40,0.5,-140,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,25.53,6.71,-22.23,2402.0,23.79,2440.64,-27.5,2482.0,-39.31,4948.48,-37.99,6019.98,-38.06,7334.88,-24.55,25313.5
0814_200904,#OK5,ANT,40,0.5,-120,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,25.7,6.45,-18.17,2402.0,23.93,2443.36,-22.08,2482.0,-37.63,4884.32,-37.31,6930.23,-37.55,7318.8,-24.61,25257.84
0814_200929,#OK5,ANT,40,0.5,-100,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,25.88,6.27,-15.74,2402.0,24.14,2443.36,-18.0,2482.0,-36.11,4883.52,-37.55,6051.37,-37.16,7326.0,-26.12,25740.24
0814_200955,#OK5,ANT,40,0.5,-80,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.06,6.27,-15.36,2402.0,24.21,2443.2,-13.4,2482.0,-33.77,4884.0,-38.48,7134.26,-36.18,7326.24,-25.2,25202.18
0814_201020,#OK5,ANT,40,0.5,-60,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.21,6.24,-15.39,2402.0,24.47,2443.44,-13.18,2482.0,-32.32,4884.0,-38.16,7197.03,-33.79,7327.2,-26.23,25628.92
0814_201045,#OK5,ANT,40,0.5,-40,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.35,6.65,-17.75,2402.0,24.53,2443.44,-14.74,2482.0,-29.95,4884.0,-36.92,6013.26,-32.42,7333.68,-25.16,25758.8
0814_201111,#OK5,ANT,40,0.5,-20,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.42,7.12,-19.24,2392.39,24.68,2443.36,-16.42,2482.0,-28.88,4884.16,-37.24,6042.4,-32.88,7317.84,-24.3,25294.95
0814_201136,#OK5,ANT,40,0.5,0,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.38,7.3,-20.64,2382.78,24.61,2443.36,-18.77,2500.58,-28.16,4884.0,-38.29,6264.36,-34.39,7327.92,-25.59,25165.07
0814_201202,#OK5,ANT,40,0.5,20,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.27,7.51,-21.34,2392.39,24.43,2443.28,-17.22,2488.97,-28.28,4884.16,-37.95,5735.25,-34.33,7331.76,-25.62,25146.52
0814_201227,#OK5,ANT,40,0.5,40,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.03,7.67,-21.86,2394.79,24.26,2443.36,-19.02,2500.58,-31.55,4884.0,-38.03,6002.05,-33.7,7321.2,-26.16,25591.81
0814_201253,#OK5,ANT,40,0.5,60,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,25.8,7.56,-22.25,2394.79,24.13,2443.44,-19.84,2488.97,-33.45,4884.16,-38.12,6999.74,-33.73,7319.52,-25.61,25795.91
0814_201318,#OK5,ANT,40,0.5,80,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,25.59,7.43,-22.34,2394.79,23.76,2443.36,-21.1,2500.58,-35.54,4884.0,-37.25,5999.8,-32.88,7319.04,-25.85,25721.69
0814_201344,#OK5,ANT,40,0.5,100,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,25.41,7.41,-21.83,2392.39,23.64,2443.28,-22.4,2488.97,-37.22,4884.0,-36.79,5959.45,-34.54,7320.24,-24.65,25220.73
0814_201409,#OK5,ANT,40,0.5,120,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,25.28,7.4,-21.09,2394.79,23.59,2443.28,-22.81,2491.29,-38.11,4884.0,-38.15,6540.13,-35.94,7324.32,-25.98,25406.27
0814_201434,#OK5,ANT,40,0.5,140,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,25.21,7.17,-22.56,2394.79,23.45,2443.28,-22.93,2488.97,-38.76,4883.52,-37.05,6331.62,-35.76,7318.56,-25.47,25165.07
0814_201500,#OK5,ANT,40,0.5,160,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,25.27,7.31,-22.83,2380.38,23.36,2443.44,-24.86,2491.29,-38.32,4883.68,-38.1,5703.86,-36.31,7320.24,-25.0,24886.76
0814_201525,#OK5,ANT,40,0.4,-180,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.14,6.93,-22.85,2380.38,24.38,2443.2,-24.56,2500.58,-38.14,4884.0,-37.66,6037.92,-34.85,7324.32,-25.28,25758.8
0814_201551,#OK5,ANT,40,0.4,-150,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.31,6.93,-22.27,2402.0,24.48,2443.44,-27.76,2500.58,-39.05,4884.16,-38.58,6060.34,-36.97,7330.8,-25.16,25777.35
0814_201616,#OK5,ANT,40,0.4,-120,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.45,6.47,-18.81,2402.0,24.58,2441.04,-20.56,2482.0,-37.29,4884.32,-38.03,5961.69,-36.42,7319.04,-24.86,25721.69
0814_201642,#OK5,ANT,40,0.4,-90,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.62,6.44,-16.58,2402.0,24.87,2443.44,-16.79,2482.0,-34.78,4884.0,-37.81,6026.71,-35.38,7322.64,-24.21,25109.41
0814_201707,#OK5,ANT,40,0.4,-60,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.78,6.49,-17.02,2402.0,25.07,2443.28,-16.31,2482.0,-32.29,4884.16,-38.24,5963.93,-32.96,7331.04,-24.89,25758.8
0814_201733,#OK5,ANT,40,0.4,-30,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.88,6.81,-19.26,2402.0,25.11,2443.36,-18.55,2482.0,-29.8,4884.0,-37.69,6011.01,-31.8,7326.24,-26.65,25239.29
0814_201758,#OK5,ANT,40,0.4,0,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.87,7.33,-20.38,2382.78,25.08,2443.28,-19.72,2488.97,-28.27,4884.0,-38.28,6508.74,-33.56,7318.32,-24.91,25406.27
0814_201823,#OK5,ANT,40,0.4,30,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.94,7.2,-20.03,2382.78,25.16,2443.36,-19.41,2500.58,-28.25,4884.16,-38.59,6445.96,-33.49,7332.48,-25.62,25758.8
0814_201849,#OK5,ANT,40,0.4,60,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.79,7.5,-21.96,2394.79,25.0,2443.36,-18.58,2488.97,-29.28,4884.16,-38.6,6892.12,-33.93,7321.44,-25.4,25313.5
0814_201914,#OK5,ANT,40,0.4,90,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.51,7.6,-21.23,2392.39,24.68,2443.28,-20.48,2500.58,-32.6,4884.32,-38.4,5674.71,-32.7,7321.2,-24.63,25461.93
0814_201940,#OK5,ANT,40,0.4,120,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.22,7.5,-21.62,2394.79,24.45,2443.36,-21.55,2488.97,-35.97,4884.0,-37.69,6898.85,-32.82,7318.08,-25.82,25350.61
0814_202005,#OK5,ANT,40,0.4,150,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.01,7.54,-21.84,2382.78,24.08,2442.96,-22.08,2488.97,-36.81,4884.32,-37.86,6898.85,-34.98,7330.8,-26.05,25833.01
0814_202031,#OK5,ANT,40,0.3,-180,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.5,7.43,-22.27,2382.78,24.41,2443.2,-21.75,2500.58,-38.14,4884.16,-37.12,6910.06,-34.49,7317.84,-25.36,25814.46
0814_202056,#OK5,ANT,40,0.3,-150,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.55,7.14,-22.29,2382.78,24.79,2443.36,-24.72,2500.58,-37.89,4883.84,-38.37,6033.43,-34.98,7332.48,-25.82,25183.62
0814_202122,#OK5,ANT,40,0.3,-120,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.67,7.06,-22.01,2382.78,24.89,2443.36,-26.56,2500.58,-38.98,4884.32,-37.86,6329.38,-35.81,7324.08,-24.89,25443.38
0814_202147,#OK5,ANT,40,0.3,-90,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.82,6.8,-20.44,2402.0,25.06,2443.36,-22.55,2482.0,-36.94,4884.16,-37.65,5246.49,-35.93,7318.56,-25.42,25777.35
0814_202212,#OK5,ANT,40,0.3,-60,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.98,6.68,-18.62,2402.0,25.26,2443.28,-19.49,2482.0,-34.37,4884.0,-37.72,5952.72,-34.8,7318.08,-25.82,25313.5
0814_202238,#OK5,ANT,40,0.3,-30,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.14,6.8,-17.94,2402.0,25.43,2443.28,-18.33,2482.0,-32.69,4883.68,-38.21,5672.47,-33.27,7316.88,-25.04,25480.49
0814_202303,#OK5,ANT,40,0.3,0,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.25,7.08,-19.92,2382.78,25.52,2443.44,-18.29,2482.0,-30.71,4884.0,-37.92,6936.96,-31.64,7327.92,-25.86,25740.24
0814_202329,#OK5,ANT,40,0.3,30,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.26,7.37,-20.09,2380.38,25.33,2443.28,-20.68,2500.58,-28.8,4884.0,-38.37,6078.27,-32.71,7333.2,-24.61,25610.37
0814_202354,#OK5,ANT,40,0.3,60,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.13,7.56,-21.2,2382.78,25.28,2443.28,-19.23,2488.97,-29.53,4883.84,-37.45,6017.74,-33.56,7328.4,-25.88,25294.95
0814_202420,#OK5,ANT,40,0.3,90,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.94,7.62,-20.67,2382.78,25.18,2443.36,-20.43,2491.29,-32.23,4884.16,-36.28,6002.05,-31.78,7317.84,-25.98,25851.57
0814_202445,#OK5,ANT,40,0.3,120,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.73,7.58,-21.11,2382.78,24.95,2443.36,-21.18,2488.97,-35.41,4884.16,-38.05,6919.02,-32.41,7333.92,-25.37,25740.24
0814_202511,#OK5,ANT,40,0.3,150,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.58,7.63,-21.06,2382.78,24.73,2443.44,-22.13,2500.58,-36.73,4884.16,-38.02,6042.4,-34.01,7329.6,-25.89,25461.93
0814_202536,#OK5,ANT,40,0.2,-180,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,26.95,7.44,-21.93,2394.79,25.08,2443.44,-23.37,2491.29,-34.79,4884.0,-37.26,6055.85,-32.49,7318.32,-25.81,25740.24
0814_202601,#OK5,ANT,40,0.2,-140,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.0,7.26,-21.16,2382.78,25.18,2443.36,-24.27,2500.58,-37.62,4883.84,-36.76,6883.15,-33.87,7327.92,-25.4,25795.91
0814_202627,#OK5,ANT,40,0.2,-100,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.1,7.04,-21.42,2382.78,25.28,2443.36,-24.7,2482.0,-36.48,4884.16,-38.25,5972.9,-35.61,7327.44,-25.9,25554.7
0814_202652,#OK5,ANT,40,0.2,-60,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.24,6.86,-20.27,2392.39,25.55,2443.28,-22.23,2482.0,-33.34,4884.0,-37.45,6049.13,-34.81,7331.76,-26.33,25183.62
0814_202718,#OK5,ANT,40,0.2,-20,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.26,6.93,-20.45,2382.78,25.53,2443.44,-19.57,2482.0,-31.91,4884.0,-37.02,5997.56,-31.58,7319.76,-25.56,25109.41
0814_202743,#OK5,ANT,40,0.2,20,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.36,7.1,-20.56,2382.78,25.54,2443.44,-21.26,2491.29,-30.76,4884.0,-37.94,6024.47,-31.7,7326.0,-25.45,25740.24
0814_202809,#OK5,ANT,40,0.2,60,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.3,7.4,-20.96,2382.78,25.56,2443.44,-19.32,2500.58,-29.74,4884.0,-36.96,5921.33,-32.65,7324.8,-25.76,25165.07
0814_202834,#OK5,ANT,40,0.2,100,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.16,7.6,-21.17,2382.78,25.38,2443.36,-19.37,2491.29,-32.77,4884.0,-38.42,5515.53,-32.4,7318.08,-24.26,25461.93
0814_202900,#OK5,ANT,40,0.2,140,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.0,7.49,-20.68,2392.39,25.26,2443.52,-21.07,2491.29,-34.98,4884.16,-37.47,5946.0,-32.85,7319.28,-24.68,25703.14
0814_202925,#OK5,ANT,40,0.1,-180,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.26,7.59,-20.95,2382.78,25.47,2443.28,-22.14,2500.58,-33.61,4884.0,-38.14,5663.5,-32.27,7317.84,-24.84,25758.8
0814_202950,#OK5,ANT,40,0.1,-140,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.27,7.3,-21.37,2382.78,25.51,2443.44,-22.06,2500.58,-34.14,4884.0,-38.41,6551.34,-33.36,7325.76,-26.3,25888.68
0814_203016,#OK5,ANT,40,0.1,-100,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.31,7.1,-20.85,2382.78,25.59,2443.36,-23.77,2482.0,-33.58,4884.16,-38.07,5667.99,-33.56,7326.72,-24.44,25721.69
0814_203041,#OK5,ANT,40,0.1,-60,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.38,7.13,-19.49,2382.78,25.61,2443.2,-23.13,2482.0,-33.5,4884.0,-38.09,5995.32,-33.39,7320.96,-24.97,25795.91
0814_203107,#OK5,ANT,40,0.1,-20,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.45,7.39,-20.5,2382.78,25.59,2443.2,-23.15,2512.19,-32.86,4883.84,-37.89,4993.15,-32.92,7322.88,-25.74,25684.58
0814_203132,#OK5,ANT,40,0.1,20,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.47,7.28,-20.68,2382.78,25.74,2443.44,-22.33,2500.58,-30.81,4884.0,-38.08,7058.03,-32.53,7323.6,-25.06,25517.6
0814_203158,#OK5,ANT,40,0.1,60,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.44,7.39,-21.42,2394.79,25.7,2443.36,-21.43,2500.58,-31.39,4884.16,-38.08,6423.54,-32.94,7318.08,-26.24,25777.35
0814_203223,#OK5,ANT,40,0.1,100,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.38,7.46,-20.77,2382.78,25.64,2443.44,-21.47,2500.58,-31.44,4884.0,-38.41,6712.76,-31.94,7334.4,-25.86,25684.58
0814_203249,#OK5,ANT,40,0.1,140,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.32,7.29,-21.52,2382.78,25.67,2443.36,-20.76,2500.58,-33.07,4884.0,-38.0,7006.46,-33.16,7325.04,-24.35,25610.37
0814_203314,#OK5,ANT,40,0.0,0,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,27.43,7.46,-20.74,2382.78,25.65,2443.36,-22.19,2500.58,-33.1,4884.0,-37.04,6244.18,-33.12,7324.32,-25.55,25795.91
0814_203349,#OK5,ANT,40,0.9,-180,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-11.95,2402.0,9.55,2431.36,-16.38,2486.64,-38.77,4952.16,-37.67,5309.27,-38.33,7237.44,-25.39,25981.45
0814_203417,#OK5,ANT,40,0.9,-165,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-9.09,2402.0,10.77,2428.48,-14.28,2482.0,-38.91,4958.56,-38.5,6221.76,-38.05,7361.76,-24.79,25165.07
0814_203444,#OK5,ANT,40,0.9,-150,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-8.9,2402.0,9.98,2430.64,-15.09,2482.0,-40.17,4938.88,-37.79,6199.34,-38.1,7445.52,-25.78,26000.0
0814_203511,#OK5,ANT,40,0.9,-135,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-6.15,2402.0,11.54,2428.0,-11.7,2482.0,-39.41,4938.72,-38.3,6513.22,-38.27,7439.04,-25.16,25740.24
0814_203539,#OK5,ANT,40,0.9,-120,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-5.7,2402.0,11.01,2423.36,-12.87,2482.0,-39.25,4907.04,-37.89,7118.56,-38.84,7212.48,-25.54,25703.14
0814_203606,#OK5,ANT,40,0.9,-105,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-5.23,2402.0,12.45,2443.76,-11.84,2484.32,-39.72,4961.28,-37.2,6880.91,-38.79,7215.6,-26.05,25202.18
0814_203634,#OK5,ANT,40,0.9,-90,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-4.86,2402.0,12.25,2424.0,-9.25,2486.64,-39.41,4955.84,-38.28,6046.89,-38.24,7429.44,-25.13,25332.06
0814_203702,#OK5,ANT,40,0.9,-75,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,16.82,9.22,-6.92,2402.0,12.07,2444.96,-9.98,2493.61,-38.65,4864.8,-38.86,6026.71,-38.5,7267.92,-25.32,25758.8
0814_203730,#OK5,ANT,40,0.9,-60,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,16.99,9.33,-7.76,2402.0,12.02,2455.6,-6.15,2482.0,-39.39,4858.56,-37.74,5407.92,-38.17,7425.36,-25.64,25072.3
0814_203758,#OK5,ANT,40,0.9,-45,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-6.05,2402.0,13.71,2453.52,-5.21,2482.0,-38.65,4880.8,-37.64,6004.29,-38.6,7241.52,-25.73,25758.8
0814_203825,#OK5,ANT,40,0.9,-30,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-7.32,2402.0,14.83,2458.8,-4.79,2482.0,-38.28,4877.28,-38.34,5670.23,-38.81,7364.64,-24.76,25183.62
0814_203853,#OK5,ANT,40,0.9,-15,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,17.27,8.35,-10.79,2402.0,12.99,2445.52,-7.01,2484.32,-38.15,4889.12,-37.42,6869.7,-39.01,7430.64,-25.17,25461.93
0814_203921,#OK5,ANT,40,0.9,0,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,16.91,9.71,-11.22,2402.0,12.96,2440.56,-8.14,2486.64,-38.79,4861.44,-37.89,5943.75,-38.69,7211.52,-25.57,25220.73
0814_203949,#OK5,ANT,40,0.9,15,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,16.38,9.58,-12.78,2402.0,11.86,2456.96,-11.26,2486.64,-38.99,4893.6,-38.46,5616.42,-37.89,7438.08,-26.21,25165.07
0814_204018,#OK5,ANT,40,0.9,30,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,15.81,9.3,-12.77,2402.0,11.36,2458.32,-14.11,2482.0,-39.73,4949.28,-36.8,5650.05,-37.84,7301.28,-25.37,25758.8
0814_204046,#OK5,ANT,40,0.9,45,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,15.3,8.69,-13.39,2402.0,11.54,2454.48,-15.59,2484.32,-39.25,4936.96,-37.79,5643.33,-38.81,7292.4,-24.86,25777.35
0814_204114,#OK5,ANT,40,0.9,60,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,14.72,8.89,-13.56,2402.0,10.99,2440.48,-15.32,2484.32,-39.42,4953.28,-37.3,6044.64,-38.6,7434.0,-25.77,25165.07
0814_204142,#OK5,ANT,40,0.9,75,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,14.24,8.94,-14.32,2402.0,9.84,2438.24,-16.27,2482.0,-39.25,4958.24,-38.34,5934.79,-38.77,7400.4,-25.16,25239.29
0814_204210,#OK5,ANT,40,0.9,90,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,13.7,8.58,-15.45,2402.0,9.02,2430.64,-16.67,2484.32,-39.12,4913.28,-38.26,6450.45,-38.5,7438.08,-25.86,25536.15
0814_204238,#OK5,ANT,40,0.9,105,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,13.15,8.57,-14.8,2402.0,8.63,2444.8,-14.47,2482.0,-39.83,4850.88,-38.3,6028.95,-38.26,7267.2,-25.11,25628.92
0814_204306,#OK5,ANT,40,0.9,120,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,13.12,10.21,-13.78,2397.2,8.74,2428.16,-14.31,2482.0,-39.0,4892.16,-38.16,6880.91,-38.55,7398.0,-24.27,25183.62
0814_204334,#OK5,ANT,40,0.9,135,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,11.6,8.59,-16.05,2402.0,7.82,2428.24,-18.02,2484.32,-38.6,4957.44,-38.01,6876.43,-38.52,7211.28,-25.68,25777.35
0814_204402,#OK5,ANT,40,0.9,150,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-14.14,2402.0,8.06,2426.0,-18.94,2482.0,-39.12,4953.44,-37.62,7015.43,-38.09,7284.0,-25.58,25740.24
0814_204429,#OK5,ANT,40,0.9,165,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-12.17,2399.6,9.31,2424.64,-15.2,2482.0,-39.39,4959.36,-37.59,5997.56,-38.34,7439.04,-25.64,25461.93
0814_204457,#OK5,ANT,40,0.8,-180,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-6.21,2402.0,13.65,2440.48,-9.21,2482.0,-39.22,4950.88,-37.88,5995.32,-38.21,7281.84,-26.26,25424.83
0814_204524,#OK5,ANT,40,0.8,-165,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-6.2,2402.0,13.46,2425.6,-11.13,2482.0,-39.19,4856.48,-38.59,5546.92,-38.49,7354.8,-25.63,25090.85
0814_204551,#OK5,ANT,40,0.8,-150,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-4.91,2402.0,14.07,2428.48,-8.46,2484.32,-39.56,4933.6,-38.67,6840.55,-39.18,7275.36,-25.39,25591.81
0814_204619,#OK5,ANT,40,0.8,-135,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-3.17,2402.0,14.58,2425.6,-10.03,2482.0,-38.39,4962.88,-37.06,6925.75,-38.72,7233.12,-25.75,25758.8
