test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0819_205015,#OK5,ANT,40,0.7,-40,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-25.38,2372.0,14.17,2413.28,-24.03,2452.0,-38.85,4824.0,-37.94,5609.63,-38.38,7146.96,-26.4,25776.27
0819_205042,#OK5,ANT,40,0.7,-20,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-28.76,2372.0,14.49,2413.28,-25.62,2452.0,-37.24,4824.0,-38.31,5981.24,-39.08,7248.0,-25.59,25683.05
0819_205108,#OK5,ANT,40,0.7,0,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-32.15,2353.02,14.31,2413.44,-28.88,2481.8,-37.66,4824.16,-38.77,6824.02,-38.01,7319.52,-25.82,25496.61
0819_205135,#OK5,ANT,40,0.7,20,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-31.48,2353.02,13.85,2413.36,-29.3,2458.88,-39.53,4803.52,-38.65,7113.79,-38.6,7140.48,-25.53,25459.32
0819_205202,#OK5,ANT,40,0.7,40,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-32.3,2362.51,13.47,2413.36,-31.29,2461.17,-39.82,4871.2,-37.42,6961.16,-39.04,7243.92,-25.07,25776.27
0819_205228,#OK5,ANT,40,0.7,60,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-31.33,2353.02,13.13,2413.36,-30.49,2458.88,-39.7,4827.36,-38.48,6897.01,-38.55,7310.88,-26.59,25757.63
0819_205255,#OK5,ANT,40,0.7,80,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-32.24,2364.88,12.73,2413.52,-32.93,2470.34,-39.45,4838.24,-38.68,6713.42,-38.45,7312.56,-24.01,25757.63
0819_205321,#OK5,ANT,40,0.7,100,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-31.95,2364.88,12.69,2413.36,-31.72,2470.34,-39.47,4839.04,-37.98,6459.04,-38.18,7280.64,-24.9,25794.92
0819_205348,#OK5,ANT,40,0.7,120,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-32.05,2362.51,12.52,2413.28,-34.64,2461.17,-39.16,4870.08,-38.05,6653.69,-38.56,7261.92,-25.78,25067.8
0819_205414,#OK5,ANT,40,0.7,140,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-30.92,2353.02,12.62,2413.44,-34.66,2461.17,-39.87,4835.36,-38.9,5616.26,-38.72,7292.4,-24.71,25813.56
0819_205441,#OK5,ANT,40,0.7,160,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-31.16,2353.02,12.91,2413.36,-35.26,2470.34,-40.3,4829.6,-38.09,5994.52,-38.12,7208.16,-24.96,25627.12
0819_205507,#OK5,ANT,40,0.6,-180,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-27.93,2372.0,14.69,2413.36,-35.19,2470.34,-40.35,4803.52,-37.78,7067.34,-38.2,7173.12,-24.27,25738.98
0819_205534,#OK5,ANT,40,0.6,-160,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-26.69,2372.0,14.94,2413.44,-32.03,2452.0,-39.91,4756.0,-38.44,7051.85,-38.49,7137.84,-26.03,25981.36
0819_205601,#OK5,ANT,40,0.6,-140,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-22.11,2372.0,15.16,2413.44,-27.11,2452.0,-38.78,4874.56,-37.32,6509.91,-38.47,7132.8,-24.55,25757.63
0819_205627,#OK5,ANT,40,0.6,-120,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-22.01,2372.0,15.4,2413.36,-26.86,2452.0,-40.2,4757.28,-37.29,6459.04,-38.34,7344.72,-25.51,25757.63
0819_205654,#OK5,ANT,40,0.6,-100,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-20.65,2372.0,15.6,2413.36,-21.89,2452.0,-39.57,4830.24,-36.79,6206.87,-38.88,7222.32,-24.07,25720.34
0819_205720,#OK5,ANT,40,0.6,-80,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-21.23,2372.0,15.38,2413.2,-20.34,2452.0,-39.85,4754.24,-37.52,5990.09,-38.36,7199.04,-26.26,25738.98
0819_205747,#OK5,ANT,40,0.6,-60,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-22.08,2372.0,15.84,2413.36,-19.93,2452.0,-39.04,4754.24,-38.39,6899.22,-39.09,7142.88,-25.29,25794.92
0819_205813,#OK5,ANT,40,0.6,-40,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-24.4,2372.0,15.63,2413.28,-22.4,2452.0,-38.46,4824.0,-38.37,6007.79,-38.61,7271.28,-25.17,25738.98
0819_205840,#OK5,ANT,40,0.6,-20,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-28.89,2372.0,15.61,2413.28,-23.67,2452.0,-36.62,4824.0,-38.26,5662.72,-38.64,7234.8,-25.86,25161.02
0819_205906,#OK5,ANT,40,0.6,0,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-31.14,2353.02,15.46,2413.28,-27.32,2481.8,-37.35,4824.16,-37.93,6563.0,-38.72,7352.64,-25.02,25738.98
0819_205933,#OK5,ANT,40,0.6,20,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-30.94,2353.02,15.07,2413.44,-29.54,2470.34,-39.56,4824.32,-37.91,7036.37,-38.78,7277.52,-25.13,25123.73
0819_210000,#OK5,ANT,40,0.6,40,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-30.61,2353.02,14.75,2413.36,-29.42,2481.8,-39.75,4825.92,-37.98,5987.88,-38.71,7214.4,-25.23,24545.77
0819_210026,#OK5,ANT,40,0.6,60,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-30.54,2364.88,14.55,2410.72,-30.08,2461.17,-38.59,4773.92,-37.99,6266.59,-38.82,7209.84,-25.95,25701.7
0819_210053,#OK5,ANT,40,0.6,80,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-30.75,2353.02,14.32,2413.28,-31.97,2470.34,-40.17,4837.6,-37.91,6379.4,-38.62,7189.2,-25.81,25496.61
0819_210119,#OK5,ANT,40,0.6,100,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-30.94,2353.02,13.99,2413.2,-32.8,2470.34,-39.17,4745.92,-38.2,5645.02,-39.12,7283.04,-25.22,25757.63
0819_210146,#OK5,ANT,40,0.6,120,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-31.04,2362.51,14.13,2413.44,-30.77,2470.34,-39.83,4852.48,-37.99,5974.61,-37.83,7248.0,-25.48,25850.85
0819_210212,#OK5,ANT,40,0.6,140,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-30.24,2364.88,14.16,2413.28,-32.42,2461.17,-39.75,4770.4,-36.71,5994.52,-38.3,7307.52,-25.31,25515.26
0819_210239,#OK5,ANT,40,0.6,160,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-31.91,2372.0,14.45,2413.44,-33.95,2470.34,-39.63,4844.48,-37.64,6912.5,-38.39,7200.48,-26.12,25105.09
0819_210305,#OK5,ANT,40,0.5,-180,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-28.4,2372.0,15.76,2413.36,-34.35,2481.8,-40.0,4750.4,-38.1,6034.33,-39.18,7315.44,-25.51,25179.66
0819_210332,#OK5,ANT,40,0.5,-160,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-26.39,2372.0,15.97,2413.28,-31.23,2452.0,-40.88,4884.32,-37.76,5965.76,-38.29,7340.88,-25.31,25328.82
0819_210359,#OK5,ANT,40,0.5,-140,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-23.01,2372.0,16.12,2413.28,-28.89,2452.0,-39.73,4883.52,-38.12,5647.23,-38.01,7184.16,-23.86,25813.56
