test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0814_190655,#OK5,ANT,40,0.8,-120,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-2.97,2402.0,14.6,2424.08,-9.48,2482.0,-39.64,4962.24,-38.09,6914.54,-37.62,7417.92,-25.33,25758.8
0814_190723,#OK5,ANT,40,0.8,-105,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-1.19,2402.0,15.58,2426.72,-8.66,2482.0,-39.59,4948.0,-37.48,5937.03,-38.56,7322.64,-25.27,25814.46
0814_190751,#OK5,ANT,40,0.8,-90,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-1.74,2402.0,16.16,2450.32,-6.85,2482.0,-39.06,4947.84,-38.37,6210.55,-38.37,7254.24,-25.46,24998.08
0814_190819,#OK5,ANT,40,0.8,-75,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,21.24,10.41,-2.95,2402.0,16.22,2431.12,-4.5,2484.32,-39.19,4910.24,-38.31,5941.51,-37.59,7421.28,-26.01,25777.35
0814_190847,#OK5,ANT,40,0.8,-60,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,21.59,8.89,-3.35,2399.6,17.08,2450.08,-3.59,2486.64,-38.69,4875.36,-37.29,6266.6,-37.7,7338.96,-23.76,25758.8
0814_190915,#OK5,ANT,40,0.8,-45,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-3.42,2402.0,17.56,2428.16,-2.12,2482.0,-37.85,4869.12,-37.74,5977.38,-38.13,7330.08,-25.0,25777.35
0814_190942,#OK5,ANT,40,0.8,-30,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-5.45,2402.0,17.0,2458.16,-3.22,2482.0,-36.57,4875.84,-38.01,5999.8,-38.59,7342.08,-24.09,25684.58
0814_191010,#OK5,ANT,40,0.8,-15,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-5.76,2402.0,17.06,2443.92,-5.68,2482.0,-35.56,4902.24,-37.9,7174.61,-38.09,7437.12,-24.36,25350.61
0814_191038,#OK5,ANT,40,0.8,0,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,20.57,8.72,-7.82,2402.0,16.86,2458.8,-5.47,2482.0,-37.12,4885.28,-37.56,6008.77,-37.69,7221.6,-25.57,25981.45
0814_191107,#OK5,ANT,40,0.8,15,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,20.05,12.16,-7.5,2402.0,15.29,2456.24,-7.31,2491.29,-36.46,4901.76,-37.38,6905.57,-38.7,7230.96,-24.89,25795.91
0814_191135,#OK5,ANT,40,0.8,30,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,19.53,12.46,-9.31,2397.2,15.97,2454.32,-10.74,2482.0,-39.0,4898.56,-38.31,5997.56,-38.43,7228.8,-23.0,26000.0
0814_191203,#OK5,ANT,40,0.8,45,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,19.08,10.09,-9.12,2402.0,14.56,2443.76,-9.92,2482.0,-39.65,4946.24,-38.32,6560.3,-38.54,7243.68,-25.64,25721.69
0814_191232,#OK5,ANT,40,0.8,60,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,18.63,9.02,-9.4,2402.0,13.97,2435.2,-10.34,2484.32,-39.31,4950.08,-37.09,6017.74,-37.01,7356.72,-25.68,24849.65
0814_191300,#OK5,ANT,40,0.8,75,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,18.23,8.16,-9.79,2402.0,14.72,2428.32,-11.05,2482.0,-39.65,4895.84,-38.11,6002.05,-39.08,7423.92,-25.53,25888.68
0814_191328,#OK5,ANT,40,0.8,90,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,17.83,12.22,-10.92,2402.0,14.09,2444.56,-13.2,2482.0,-39.34,4939.2,-38.41,5986.35,-38.87,7260.0,-25.6,25294.95
0814_191357,#OK5,ANT,40,0.8,105,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,17.47,8.94,-11.32,2402.0,13.04,2425.52,-11.15,2488.97,-39.38,4937.12,-38.23,6993.01,-38.78,7302.24,-25.14,25499.04
0814_191425,#OK5,ANT,40,0.8,120,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,17.27,8.92,-10.56,2402.0,12.53,2446.24,-12.37,2486.64,-38.9,4945.92,-38.58,6434.75,-37.8,7312.08,-25.14,25276.39
0814_191453,#OK5,ANT,40,0.8,135,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,17.25,9.57,-9.99,2402.0,12.41,2435.28,-13.86,2482.0,-39.13,4954.08,-38.65,5995.32,-38.22,7220.16,-25.86,25833.01
0814_191521,#OK5,ANT,40,0.8,150,testmode_8819h_0805.bin,2442,7,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-999.0,-999.0,-9.18,2402.0,12.27,2431.44,-12.18,2486.64,-39.56,4913.92,-37.33,6481.83,-37.98,7444.08,-25.99,24571.34
