Transferring testmode_8820h_test.bin...
ch, pa_vh_vbit, avss_hd1, dtmx_vh_vbit, dtmx_vlo_vbit, dtmx_dac_cscd_vbit, ms_pwr, ms_evm
42,0,4,0,7,0,6.25,-37.56
42,0,4,0,7,1,6.18,-36.98
42,0,4,0,7,2,6.26,-37.51
42,0,4,0,7,3,6.13,-36.76
42,0,4,0,7,4,6.17,-36.85
42,0,4,0,7,5,6.05,-36.96
42,0,4,0,7,6,6.07,-37.24
42,0,4,0,7,7,5.85,-37.19
42,0,4,0,7,8,5.85,-36.89
42,0,4,0,7,9,5.58,-36.54
42,0,4,0,7,10,5.58,-36.88
42,0,4,0,7,11,5.31,-37.44
42,0,4,0,7,12,5.31,-37.21
42,0,4,0,7,13,5.09,-37.30
42,0,4,0,7,14,5.11,-37.09
42,0,4,0,7,15,5.08,-37.60
42,0,4,1,0,0,12.86,-34.33
42,0,4,1,0,1,12.97,-34.83
42,0,4,1,0,2,12.96,-34.49
42,0,4,1,0,3,13.02,-34.21
42,0,4,1,0,4,13.07,-34.80
42,0,4,1,0,5,13.15,-35.17
42,0,4,1,0,6,13.15,-35.19
42,0,4,1,0,7,13.15,-34.79
42,0,4,1,0,8,13.18,-35.15
42,0,4,1,0,9,13.16,-34.79
42,0,4,1,0,10,13.18,-35.00
42,0,4,1,0,11,13.18,-35.11
42,0,4,1,0,12,13.15,-34.31
42,0,4,1,0,13,13.17,-35.32
42,0,4,1,0,14,13.17,-34.86
42,0,4,1,0,15,13.11,-34.71
42,0,4,1,1,0,12.68,-34.14
42,0,4,1,1,1,12.78,-34.31
42,0,4,1,1,2,12.79,-34.67
42,0,4,1,1,3,12.89,-34.64
42,0,4,1,1,4,12.90,-34.28
42,0,4,1,1,5,13.02,-35.24
42,0,4,1,1,6,12.99,-34.52
42,0,4,1,1,7,13.05,-34.73
42,0,4,1,1,8,13.06,-34.99
42,0,4,1,1,9,13.07,-35.11
42,0,4,1,1,10,13.07,-35.44
42,0,4,1,1,11,13.05,-34.90
42,0,4,1,1,12,13.06,-35.14
42,0,4,1,1,13,13.02,-34.98
42,0,4,1,1,14,13.03,-34.92
42,0,4,1,1,15,12.96,-34.85
42,0,4,1,2,0,12.51,-34.47
42,0,4,1,2,1,12.64,-35.13
42,0,4,1,2,2,12.64,-35.22
42,0,4,1,2,3,12.71,-34.85
42,0,4,1,2,4,12.74,-34.87
42,0,4,1,2,5,12.82,-34.60
42,0,4,1,2,6,12.81,-34.55
42,0,4,1,2,7,12.89,-34.94
42,0,4,1,2,8,12.89,-34.92
42,0,4,1,2,9,12.91,-34.82
42,0,4,1,2,10,12.93,-35.03
42,0,4,1,2,11,12.91,-35.34
42,0,4,1,2,12,12.88,-35.45
42,0,4,1,2,13,12.84,-35.54
42,0,4,1,2,14,12.83,-34.85
42,0,4,1,2,15,12.81,-35.22
42,0,4,1,3,0,12.36,-34.75
42,0,4,1,3,1,12.46,-35.00
42,0,4,1,3,2,12.42,-34.47
42,0,4,1,3,3,12.53,-34.83
42,0,4,1,3,4,12.53,-34.48
42,0,4,1,3,5,12.62,-34.66
42,0,4,1,3,6,12.63,-34.59
42,0,4,1,3,7,12.70,-34.56
42,0,4,1,3,8,12.72,-34.77
42,0,4,1,3,9,12.76,-35.41
42,0,4,1,3,10,12.77,-35.53
42,0,4,1,3,11,12.70,-35.34
42,0,4,1,3,12,12.69,-35.46
42,0,4,1,3,13,12.63,-35.31
42,0,4,1,3,14,12.65,-35.72
42,0,4,1,3,15,12.56,-35.06
42,0,4,1,4,0,12.20,-35.16
42,0,4,1,4,1,12.28,-34.87
42,0,4,1,4,2,12.30,-35.07
42,0,4,1,4,3,12.34,-34.71
42,0,4,1,4,4,12.35,-34.68
42,0,4,1,4,5,12.47,-34.85
42,0,4,1,4,6,12.48,-35.41
42,0,4,1,4,7,12.53,-35.51
42,0,4,1,4,8,12.55,-35.64
42,0,4,1,4,9,12.57,-35.32
42,0,4,1,4,10,12.54,-35.23
42,0,4,1,4,11,12.50,-35.18
42,0,4,1,4,12,12.48,-35.85
42,0,4,1,4,13,12.37,-35.02
42,0,4,1,4,14,12.36,-35.10
42,0,4,1,4,15,12.33,-35.56
42,0,4,1,5,0,12.00,-35.31
42,0,4,1,5,1,12.04,-35.10
42,0,4,1,5,2,12.10,-36.04
42,0,4,1,5,3,12.15,-35.66
42,0,4,1,5,4,12.19,-35.84
42,0,4,1,5,5,12.22,-34.98
42,0,4,1,5,6,12.25,-35.50
42,0,4,1,5,7,12.30,-35.47
42,0,4,1,5,8,12.31,-35.82
42,0,4,1,5,9,12.33,-35.98
42,0,4,1,5,10,12.29,-35.47
42,0,4,1,5,11,12.27,-36.01
42,0,4,1,5,12,12.23,-35.90
42,0,4,1,5,13,12.12,-36.19
42,0,4,1,5,14,12.11,-36.01
42,0,4,1,5,15,12.00,-36.05
42,0,4,1,6,0,11.71,-36.07
42,0,4,1,6,1,11.78,-35.94
42,0,4,1,6,2,11.77,-35.57
42,0,4,1,6,3,11.83,-35.89
42,0,4,1,6,4,11.85,-36.11
42,0,4,1,6,5,11.91,-36.29
42,0,4,1,6,6,11.90,-35.78
42,0,4,1,6,7,11.96,-36.50
42,0,4,1,6,8,12.00,-36.44
42,0,4,1,6,9,11.98,-35.78
42,0,4,1,6,10,11.98,-36.55
42,0,4,1,6,11,11.93,-37.00
42,0,4,1,6,12,11.84,-37.07
42,0,4,1,6,13,11.68,-36.21
42,0,4,1,6,14,11.69,-36.72
42,0,4,1,6,15,11.63,-37.16
42,0,4,1,7,0,11.24,-36.90
42,0,4,1,7,1,11.28,-36.68
42,0,4,1,7,2,11.27,-36.74
42,0,4,1,7,3,11.32,-36.38
42,0,4,1,7,4,11.32,-36.63
42,0,4,1,7,5,11.37,-37.11
42,0,4,1,7,6,11.43,-37.02
42,0,4,1,7,7,11.45,-36.88
42,0,4,1,7,8,11.42,-37.08
42,0,4,1,7,9,11.43,-37.89
42,0,4,1,7,10,11.41,-37.45
42,0,4,1,7,11,11.29,-37.86
42,0,4,1,7,12,11.21,-38.01
42,0,4,1,7,13,11.01,-37.08
42,0,4,1,7,14,11.02,-37.53
42,0,4,1,7,15,10.95,-38.63
42,0,4,2,0,0,13.06,-34.16
42,0,4,2,0,1,13.16,-34.10
42,0,4,2,0,2,13.19,-34.77
42,0,4,2,0,3,13.26,-34.31
42,0,4,2,0,4,13.31,-34.76
42,0,4,2,0,5,13.37,-34.34
42,0,4,2,0,6,13.37,-34.20
42,0,4,2,0,7,13.41,-34.23
42,0,4,2,0,8,13.46,-35.04
42,0,4,2,0,9,13.44,-34.28
42,0,4,2,0,10,13.44,-34.11
42,0,4,2,0,11,13.44,-34.38
42,0,4,2,0,12,13.44,-34.26
42,0,4,2,0,13,13.46,-34.62
42,0,4,2,0,14,13.46,-34.79
42,0,4,2,0,15,13.40,-34.35
42,0,4,2,1,0,12.97,-33.79
42,0,4,2,1,1,13.09,-34.42
42,0,4,2,1,2,13.09,-34.11
42,0,4,2,1,3,13.17,-34.08
42,0,4,2,1,4,13.20,-33.94
42,0,4,2,1,5,13.28,-34.05
42,0,4,2,1,6,13.30,-34.65
42,0,4,2,1,7,13.37,-34.34
42,0,4,2,1,8,13.40,-34.62
42,0,4,2,1,9,13.47,-34.33
42,0,4,2,1,10,13.43,-34.12
42,0,4,2,1,11,13.46,-34.50
42,0,4,2,1,12,13.45,-34.86
42,0,4,2,1,13,13.42,-34.02
42,0,4,2,1,14,13.43,-34.26
42,0,4,2,1,15,13.36,-34.00
42,0,4,2,2,0,12.86,-33.83
42,0,4,2,2,1,12.97,-34.07
42,0,4,2,2,2,12.99,-34.06
42,0,4,2,2,3,13.08,-34.18
42,0,4,2,2,4,13.05,-33.97
42,0,4,2,2,5,13.17,-34.05
42,0,4,2,2,6,13.17,-34.07
42,0,4,2,2,7,13.27,-34.41
42,0,4,2,2,8,13.30,-34.32
42,0,4,2,2,9,13.37,-34.47
42,0,4,2,2,10,13.42,-34.60
42,0,4,2,2,11,13.40,-34.31
42,0,4,2,2,12,13.39,-34.36
42,0,4,2,2,13,13.36,-34.17
42,0,4,2,2,14,13.38,-34.62
42,0,4,2,2,15,13.35,-34.85
42,0,4,2,3,0,12.77,-33.72
42,0,4,2,3,1,12.82,-33.92
42,0,4,2,3,2,12.85,-34.13
42,0,4,2,3,3,12.92,-34.07
42,0,4,2,3,4,12.93,-33.88
42,0,4,2,3,5,13.06,-34.29
42,0,4,2,3,6,13.03,-33.81
42,0,4,2,3,7,13.17,-34.47
42,0,4,2,3,8,13.18,-34.17
42,0,4,2,3,9,13.25,-34.22
42,0,4,2,3,10,13.27,-34.36
42,0,4,2,3,11,13.34,-34.80
42,0,4,2,3,12,13.32,-35.31
42,0,4,2,3,13,13.24,-34.43
42,0,4,2,3,14,13.28,-35.00
42,0,4,2,3,15,13.21,-34.72
42,0,4,2,4,0,12.66,-34.51
42,0,4,2,4,1,12.74,-34.19
42,0,4,2,4,2,12.75,-34.36
42,0,4,2,4,3,12.82,-34.57
42,0,4,2,4,4,12.83,-34.23
42,0,4,2,4,5,12.91,-34.38
42,0,4,2,4,6,12.89,-33.93
42,0,4,2,4,7,13.01,-34.33
42,0,4,2,4,8,13.01,-34.05
42,0,4,2,4,9,13.14,-34.92
42,0,4,2,4,10,13.11,-34.54
42,0,4,2,4,11,13.20,-35.28
42,0,4,2,4,12,13.17,-34.96
42,0,4,2,4,13,13.13,-35.25
42,0,4,2,4,14,13.09,-34.43
42,0,4,2,4,15,13.07,-35.23
42,0,4,2,5,0,12.52,-34.41
42,0,4,2,5,1,12.60,-34.54
42,0,4,2,5,2,12.61,-34.40
42,0,4,2,5,3,12.68,-34.50
42,0,4,2,5,4,12.71,-34.53
42,0,4,2,5,5,12.78,-34.57
42,0,4,2,5,6,12.77,-34.44
42,0,4,2,5,7,12.86,-34.38
42,0,4,2,5,8,12.85,-34.16
42,0,4,2,5,9,12.96,-34.43
42,0,4,2,5,10,12.95,-34.17
42,0,4,2,5,11,13.02,-34.94
42,0,4,2,5,12,13.01,-34.79
42,0,4,2,5,13,12.94,-34.89
42,0,4,2,5,14,12.94,-34.93
42,0,4,2,5,15,12.90,-35.31
42,0,4,2,6,0,12.38,-34.83
42,0,4,2,6,1,12.46,-34.59
42,0,4,2,6,2,12.46,-34.65
42,0,4,2,6,3,12.52,-34.10
42,0,4,2,6,4,12.53,-34.41
42,0,4,2,6,5,12.61,-34.44
42,0,4,2,6,6,12.62,-34.87
42,0,4,2,6,7,12.69,-34.47
42,0,4,2,6,8,12.72,-34.79
42,0,4,2,6,9,12.79,-34.51
42,0,4,2,6,10,12.79,-34.82
42,0,4,2,6,11,12.85,-35.31
42,0,4,2,6,12,12.86,-35.21
42,0,4,2,6,13,12.75,-35.16
42,0,4,2,6,14,12.74,-34.86
42,0,4,2,6,15,12.66,-35.14
42,0,4,2,7,0,12.20,-34.96
42,0,4,2,7,1,12.29,-35.17
42,0,4,2,7,2,12.28,-34.98
42,0,4,2,7,3,12.37,-35.05
42,0,4,2,7,4,12.37,-35.03
42,0,4,2,7,5,12.42,-34.76
42,0,4,2,7,6,12.44,-35.04
42,0,4,2,7,7,12.49,-34.57
42,0,4,2,7,8,12.49,-34.66
42,0,4,2,7,9,12.58,-34.75
42,0,4,2,7,10,12.61,-35.33
42,0,4,2,7,11,12.65,-35.28
42,0,4,2,7,12,12.65,-35.35
42,0,4,2,7,13,12.50,-35.25
42,0,4,2,7,14,12.51,-35.75
42,0,4,2,7,15,12.43,-36.48
42,0,4,3,0,0,13.18,-33.88
42,0,4,3,0,1,13.26,-33.41
42,0,4,3,0,2,13.25,-33.49
42,0,4,3,0,3,13.38,-33.69
42,0,4,3,0,4,13.40,-33.74
42,0,4,3,0,5,13.45,-33.15
42,0,4,3,0,6,13.48,-33.45
42,0,4,3,0,7,13.54,-33.41
42,0,4,3,0,8,13.54,-33.22
42,0,4,3,0,9,13.57,-33.70
42,0,4,3,0,10,13.56,-33.30
42,0,4,3,0,11,13.59,-33.59
42,0,4,3,0,12,13.58,-33.62
42,0,4,3,0,13,13.58,-33.45
42,0,4,3,0,14,13.58,-33.46
42,0,4,3,0,15,13.54,-33.97
42,0,4,3,1,0,13.09,-33.31
42,0,4,3,1,1,13.20,-33.25
42,0,4,3,1,2,13.20,-33.35
42,0,4,3,1,3,13.29,-33.30
42,0,4,3,1,4,13.31,-33.33
42,0,4,3,1,5,13.42,-33.53
42,0,4,3,1,6,13.40,-33.21
42,0,4,3,1,7,13.49,-33.25
42,0,4,3,1,8,13.54,-33.71
42,0,4,3,1,9,13.64,-34.06
42,0,4,3,1,10,13.65,-34.02
42,0,4,3,1,11,13.62,-33.86
42,0,4,3,1,12,13.62,-33.65
42,0,4,3,1,13,13.60,-33.58
42,0,4,3,1,14,13.61,-33.68
42,0,4,3,1,15,13.60,-34.20
42,0,4,3,2,0,13.04,-33.21
42,0,4,3,2,1,13.13,-33.06
42,0,4,3,2,2,13.13,-33.16
42,0,4,3,2,3,13.20,-32.93
42,0,4,3,2,4,13.25,-33.62
42,0,4,3,2,5,13.33,-33.29
42,0,4,3,2,6,13.34,-33.20
42,0,4,3,2,7,13.46,-33.76
42,0,4,3,2,8,13.48,-33.41
42,0,4,3,2,9,13.58,-33.38
42,0,4,3,2,10,13.59,-33.78
42,0,4,3,2,11,13.64,-33.58
42,0,4,3,2,12,13.66,-34.25
42,0,4,3,2,13,13.62,-33.97
42,0,4,3,2,14,13.62,-33.85
42,0,4,3,2,15,13.58,-33.73
42,0,4,3,3,0,13.02,-33.47
42,0,4,3,3,1,13.08,-33.41
42,0,4,3,3,2,13.09,-33.72
42,0,4,3,3,3,13.15,-33.10
42,0,4,3,3,4,13.19,-33.45
42,0,4,3,3,5,13.27,-33.37
42,0,4,3,3,6,13.26,-33.32
42,0,4,3,3,7,13.39,-33.74
42,0,4,3,3,8,13.37,-33.26
42,0,4,3,3,9,13.54,-33.92
42,0,4,3,3,10,13.52,-33.56
42,0,4,3,3,11,13.62,-33.84
42,0,4,3,3,12,13.61,-33.77
42,0,4,3,3,13,13.58,-33.70
42,0,4,3,3,14,13.63,-33.97
42,0,4,3,3,15,13.55,-33.92
42,0,4,3,4,0,12.92,-33.08
42,0,4,3,4,1,13.01,-33.21
42,0,4,3,4,2,13.02,-33.35
42,0,4,3,4,3,13.08,-33.26
42,0,4,3,4,4,13.09,-33.13
42,0,4,3,4,5,13.20,-33.48
42,0,4,3,4,6,13.19,-33.29
42,0,4,3,4,7,13.30,-33.66
42,0,4,3,4,8,13.29,-33.21
42,0,4,3,4,9,13.42,-33.33
42,0,4,3,4,10,13.42,-33.40
42,0,4,3,4,11,13.55,-33.74
42,0,4,3,4,12,13.55,-33.80
42,0,4,3,4,13,13.56,-34.15
42,0,4,3,4,14,13.53,-33.99
42,0,4,3,4,15,13.46,-33.35
42,0,4,3,5,0,12.84,-33.18
42,0,4,3,5,1,12.92,-33.26
42,0,4,3,5,2,12.94,-33.24
42,0,4,3,5,3,13.01,-33.59
42,0,4,3,5,4,13.00,-33.16
42,0,4,3,5,5,13.10,-33.28
42,0,4,3,5,6,13.08,-33.16
42,0,4,3,5,7,13.15,-33.22
42,0,4,3,5,8,13.19,-33.59
42,0,4,3,5,9,13.32,-33.74
42,0,4,3,5,10,13.28,-33.05
42,0,4,3,5,11,13.45,-33.84
42,0,4,3,5,12,13.45,-33.51
42,0,4,3,5,13,13.47,-34.33
42,0,4,3,5,14,13.45,-33.78
42,0,4,3,5,15,13.40,-34.25
42,0,4,3,6,0,12.76,-33.66
42,0,4,3,6,1,12.84,-33.60
42,0,4,3,6,2,12.82,-33.67
42,0,4,3,6,3,12.88,-33.27
42,0,4,3,6,4,12.89,-33.37
42,0,4,3,6,5,12.98,-33.27
42,0,4,3,6,6,12.99,-33.36
42,0,4,3,6,7,13.05,-33.52
42,0,4,3,6,8,13.06,-33.20
42,0,4,3,6,9,13.15,-33.24
42,0,4,3,6,10,13.15,-33.40
42,0,4,3,6,11,13.32,-33.88
42,0,4,3,6,12,13.34,-33.81
42,0,4,3,6,13,13.34,-34.00
42,0,4,3,6,14,13.31,-34.01
42,0,4,3,6,15,13.25,-34.02
42,0,4,3,7,0,12.60,-33.49
42,0,4,3,7,1,12.67,-33.37
42,0,4,3,7,2,12.70,-33.68
42,0,4,3,7,3,12.78,-33.72
42,0,4,3,7,4,12.76,-33.55
42,0,4,3,7,5,12.86,-33.88
42,0,4,3,7,6,12.86,-33.61
42,0,4,3,7,7,12.90,-33.23
42,0,4,3,7,8,12.93,-33.47
42,0,4,3,7,9,13.03,-33.86
42,0,4,3,7,10,12.99,-33.23
42,0,4,3,7,11,13.14,-33.84
42,0,4,3,7,12,13.18,-33.59
42,0,4,3,7,13,13.17,-34.18
42,0,4,3,7,14,13.18,-34.38
42,0,4,3,7,15,13.07,-34.16
42,0,4,4,0,0,13.21,-33.41
42,0,4,4,0,1,13.34,-33.70
42,0,4,4,0,2,13.31,-33.34
42,0,4,4,0,3,13.41,-33.59
42,0,4,4,0,4,13.45,-33.36
42,0,4,4,0,5,13.56,-33.77
42,0,4,4,0,6,13.56,-33.70
42,0,4,4,0,7,13.62,-33.79
42,0,4,4,0,8,13.63,-33.46
42,0,4,4,0,9,13.68,-34.07
42,0,4,4,0,10,13.64,-33.32
42,0,4,4,0,11,13.67,-33.53
42,0,4,4,0,12,13.67,-33.43
42,0,4,4,0,13,13.68,-33.63
42,0,4,4,0,14,13.68,-34.03
42,0,4,4,0,15,13.63,-33.71
42,0,4,4,1,0,13.17,-33.10
42,0,4,4,1,1,13.25,-33.21
42,0,4,4,1,2,13.25,-33.21
42,0,4,4,1,3,13.35,-33.29
42,0,4,4,1,4,13.36,-33.04
42,0,4,4,1,5,13.48,-33.25
42,0,4,4,1,6,13.48,-33.38
42,0,4,4,1,7,13.58,-33.45
42,0,4,4,1,8,13.60,-33.10
42,0,4,4,1,9,13.70,-33.64
42,0,4,4,1,10,13.70,-33.59
42,0,4,4,1,11,13.72,-33.54
42,0,4,4,1,12,13.73,-33.65
42,0,4,4,1,13,13.71,-33.66
42,0,4,4,1,14,13.71,-33.71
42,0,4,4,1,15,13.67,-33.61
42,0,4,4,2,0,13.13,-33.33
42,0,4,4,2,1,13.21,-33.12
42,0,4,4,2,2,13.24,-33.32
42,0,4,4,2,3,13.29,-33.18
42,0,4,4,2,4,13.31,-33.16
42,0,4,4,2,5,13.41,-33.01
42,0,4,4,2,6,13.41,-33.16
42,0,4,4,2,7,13.55,-33.59
42,0,4,4,2,8,13.56,-33.31
42,0,4,4,2,9,13.68,-33.40
42,0,4,4,2,10,13.67,-33.38
42,0,4,4,2,11,13.72,-33.64
42,0,4,4,2,12,13.76,-33.67
42,0,4,4,2,13,13.74,-33.76
42,0,4,4,2,14,13.73,-33.66
42,0,4,4,2,15,13.71,-33.58
42,0,4,4,3,0,13.10,-33.27
42,0,4,4,3,1,13.18,-33.12
42,0,4,4,3,2,13.18,-33.14
42,0,4,4,3,3,13.26,-33.02
42,0,4,4,3,4,13.29,-33.12
42,0,4,4,3,5,13.36,-33.33
42,0,4,4,3,6,13.40,-33.28
42,0,4,4,3,7,13.47,-33.08
42,0,4,4,3,8,13.48,-33.33
42,0,4,4,3,9,13.61,-33.15
42,0,4,4,3,10,13.59,-32.87
42,0,4,4,3,11,13.73,-33.75
42,0,4,4,3,12,13.75,-33.58
42,0,4,4,3,13,13.74,-33.60
42,0,4,4,3,14,13.74,-33.78
42,0,4,4,3,15,13.73,-33.96
42,0,4,4,4,0,13.06,-33.06
42,0,4,4,4,1,13.14,-33.00
42,0,4,4,4,2,13.15,-33.02
42,0,4,4,4,3,13.22,-33.09
42,0,4,4,4,4,13.24,-32.95
42,0,4,4,4,5,13.34,-33.43
42,0,4,4,4,6,13.34,-33.37
42,0,4,4,4,7,13.41,-33.36
42,0,4,4,4,8,13.43,-33.20
42,0,4,4,4,9,13.55,-33.25
42,0,4,4,4,10,13.56,-33.51
42,0,4,4,4,11,13.68,-33.11
42,0,4,4,4,12,13.77,-33.83
42,0,4,4,4,13,13.74,-33.67
42,0,4,4,4,14,13.73,-33.70
42,0,4,4,4,15,13.70,-33.69
42,0,4,4,5,0,13.07,-33.60
42,0,4,4,5,1,13.11,-33.06
42,0,4,4,5,2,13.10,-32.96
42,0,4,4,5,3,13.21,-33.47
42,0,4,4,5,4,13.19,-33.04
42,0,4,4,5,5,13.28,-33.48
42,0,4,4,5,6,13.27,-33.15
42,0,4,4,5,7,13.33,-33.00
42,0,4,4,5,8,13.36,-33.21
42,0,4,4,5,9,13.47,-33.20
42,0,4,4,5,10,13.47,-33.11
42,0,4,4,5,11,13.66,-33.94
42,0,4,4,5,12,13.69,-33.53
42,0,4,4,5,13,13.73,-33.64
42,0,4,4,5,14,13.73,-33.90
42,0,4,4,5,15,13.68,-33.66
42,0,4,4,6,0,12.98,-33.09
42,0,4,4,6,1,13.06,-33.24
42,0,4,4,6,2,13.06,-33.38
42,0,4,4,6,3,13.12,-33.05
42,0,4,4,6,4,13.13,-33.03
42,0,4,4,6,5,13.18,-33.02
42,0,4,4,6,6,13.20,-32.87
42,0,4,4,6,7,13.31,-33.43
42,0,4,4,6,8,13.30,-33.06
42,0,4,4,6,9,13.38,-33.24
42,0,4,4,6,10,13.38,-33.07
42,0,4,4,6,11,13.54,-33.36
42,0,4,4,6,12,13.60,-33.44
42,0,4,4,6,13,13.69,-33.84
42,0,4,4,6,14,13.67,-33.72
42,0,4,4,6,15,13.64,-34.16
42,0,4,4,7,0,12.88,-33.14
42,0,4,4,7,1,12.96,-33.08
42,0,4,4,7,2,12.95,-32.99
42,0,4,4,7,3,13.03,-33.05
42,0,4,4,7,4,13.04,-33.05
42,0,4,4,7,5,13.12,-33.21
42,0,4,4,7,6,13.11,-33.00
42,0,4,4,7,7,13.19,-33.10
42,0,4,4,7,8,13.21,-33.28
42,0,4,4,7,9,13.30,-33.28
42,0,4,4,7,10,13.28,-33.00
42,0,4,4,7,11,13.42,-33.10
42,0,4,4,7,12,13.49,-33.47
42,0,4,4,7,13,13.60,-33.94
42,0,4,4,7,14,13.60,-34.05
42,0,4,4,7,15,13.52,-33.99
42,0,4,5,0,0,13.28,-33.65
42,0,4,5,0,1,13.36,-33.36
42,0,4,5,0,2,13.36,-33.44
42,0,4,5,0,3,13.48,-33.68
42,0,4,5,0,4,13.49,-33.51
42,0,4,5,0,5,13.58,-33.34
42,0,4,5,0,6,13.57,-33.15
42,0,4,5,0,7,13.66,-33.26
42,0,4,5,0,8,13.68,-33.32
42,0,4,5,0,9,13.73,-33.51
42,0,4,5,0,10,13.74,-33.79
42,0,4,5,0,11,13.74,-33.38
42,0,4,5,0,12,13.76,-33.64
42,0,4,5,0,13,13.75,-33.89
42,0,4,5,0,14,13.75,-33.62
42,0,4,5,0,15,13.70,-33.62
42,0,4,5,1,0,13.21,-33.10
42,0,4,5,1,1,13.30,-33.11
42,0,4,5,1,2,13.31,-33.45
42,0,4,5,1,3,13.40,-33.04
42,0,4,5,1,4,13.44,-33.45
42,0,4,5,1,5,13.53,-33.23
42,0,4,5,1,6,13.54,-33.29
42,0,4,5,1,7,13.65,-33.24
42,0,4,5,1,8,13.67,-33.37
42,0,4,5,1,9,13.75,-33.18
42,0,4,5,1,10,13.75,-33.23
42,0,4,5,1,11,13.82,-33.69
42,0,4,5,1,12,13.81,-33.63
42,0,4,5,1,13,13.80,-33.52
42,0,4,5,1,14,13.77,-33.19
42,0,4,5,1,15,13.77,-33.82
42,0,4,5,2,0,13.22,-33.21
42,0,4,5,2,1,13.26,-33.12
42,0,4,5,2,2,13.29,-33.23
42,0,4,5,2,3,13.35,-33.08
42,0,4,5,2,4,13.40,-33.48
42,0,4,5,2,5,13.46,-33.04
42,0,4,5,2,6,13.46,-32.84
42,0,4,5,2,7,13.60,-33.40
42,0,4,5,2,8,13.61,-33.21
42,0,4,5,2,9,13.74,-33.49
42,0,4,5,2,10,13.75,-33.44
42,0,4,5,2,11,13.83,-33.44
42,0,4,5,2,12,13.83,-33.61
42,0,4,5,2,13,13.85,-33.83
42,0,4,5,2,14,13.86,-33.99
42,0,4,5,2,15,13.81,-33.85
42,0,4,5,3,0,13.20,-33.31
42,0,4,5,3,1,13.28,-33.15
42,0,4,5,3,2,13.28,-33.38
42,0,4,5,3,3,13.34,-33.18
42,0,4,5,3,4,13.36,-32.99
42,0,4,5,3,5,13.42,-33.00
42,0,4,5,3,6,13.43,-33.15
42,0,4,5,3,7,13.52,-33.10
42,0,4,5,3,8,13.57,-33.00
42,0,4,5,3,9,13.69,-33.44
42,0,4,5,3,10,13.69,-33.23
42,0,4,5,3,11,13.82,-33.42
42,0,4,5,3,12,13.87,-33.75
42,0,4,5,3,13,13.84,-33.51
42,0,4,5,3,14,13.82,-33.28
42,0,4,5,3,15,13.82,-33.56
42,0,4,5,4,0,13.19,-33.58
42,0,4,5,4,1,13.25,-33.24
42,0,4,5,4,2,13.25,-33.37
42,0,4,5,4,3,13.30,-33.05
42,0,4,5,4,4,13.32,-32.86
42,0,4,5,4,5,13.41,-33.34
42,0,4,5,4,6,13.41,-33.41
42,0,4,5,4,7,13.47,-32.90
42,0,4,5,4,8,13.51,-33.14
42,0,4,5,4,9,13.63,-32.88
42,0,4,5,4,10,13.62,-33.19
42,0,4,5,4,11,13.78,-33.47
42,0,4,5,4,12,13.84,-33.67
42,0,4,5,4,13,13.88,-34.01
42,0,4,5,4,14,13.84,-33.17
42,0,4,5,4,15,13.85,-34.01
42,0,4,5,5,0,13.14,-33.13
42,0,4,5,5,1,13.21,-33.20
42,0,4,5,5,2,13.22,-33.44
42,0,4,5,5,3,13.28,-32.99
42,0,4,5,5,4,13.29,-32.99
42,0,4,5,5,5,13.37,-33.02
42,0,4,5,5,6,13.37,-32.95
42,0,4,5,5,7,13.44,-32.76
42,0,4,5,5,8,13.47,-32.95
42,0,4,5,5,9,13.60,-33.44
42,0,4,5,5,10,13.58,-33.47
42,0,4,5,5,11,13.76,-33.46
42,0,4,5,5,12,13.79,-33.45
42,0,4,5,5,13,13.85,-33.24
42,0,4,5,5,14,13.89,-34.07
42,0,4,5,5,15,13.83,-33.70
42,0,4,5,6,0,13.12,-33.32
42,0,4,5,6,1,13.22,-33.35
42,0,4,5,6,2,13.20,-33.20
42,0,4,5,6,3,13.26,-33.16
42,0,4,5,6,4,13.29,-33.26
42,0,4,5,6,5,13.36,-33.33
42,0,4,5,6,6,13.34,-33.01
42,0,4,5,6,7,13.41,-32.87
42,0,4,5,6,8,13.47,-33.34
42,0,4,5,6,9,13.53,-33.17
42,0,4,5,6,10,13.53,-33.05
42,0,4,5,6,11,13.68,-33.13
42,0,4,5,6,12,13.74,-33.01
42,0,4,5,6,13,13.87,-33.98
42,0,4,5,6,14,13.86,-33.74
42,0,4,5,6,15,13.83,-33.89
42,0,4,5,7,0,13.08,-33.03
42,0,4,5,7,1,13.17,-33.27
42,0,4,5,7,2,13.14,-33.13
42,0,4,5,7,3,13.21,-33.08
42,0,4,5,7,4,13.26,-33.43
42,0,4,5,7,5,13.32,-33.39
42,0,4,5,7,6,13.31,-33.25
42,0,4,5,7,7,13.37,-33.24
42,0,4,5,7,8,13.38,-33.15
42,0,4,5,7,9,13.46,-32.97
42,0,4,5,7,10,13.48,-33.16
42,0,4,5,7,11,13.58,-33.00
42,0,4,5,7,12,13.67,-33.26
42,0,4,5,7,13,13.87,-34.17
42,0,4,5,7,14,13.85,-33.54
42,0,4,5,7,15,13.79,-33.72
42,0,4,6,0,0,13.31,-33.52
42,0,4,6,0,1,13.43,-33.91
42,0,4,6,0,2,13.40,-33.42
42,0,4,6,0,3,13.52,-33.61
42,0,4,6,0,4,13.55,-33.81
42,0,4,6,0,5,13.64,-33.49
