#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,1,r 403422c8  [0x403422C8] = 0xC0FFD072    ,-29.97,-40.28,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD080    ,-29.00,-40.08,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,3,r 403422c8  [0x403422C8] = 0xC0FFD172    ,-27.61,-40.33,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD180    ,-26.63,-40.24,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,5,r 403422c8  [0x403422C8] = 0xC0FFD272    ,-25.74,-40.19,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD280    ,-24.75,-40.05,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,7,r 403422c8  [0x403422C8] = 0xC0FFD372    ,-23.66,-39.86,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD380    ,-22.67,-39.30,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,9,r 403422c8  [0x403422C8] = 0xC0FFD472    ,-21.52,-39.03,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,10,r 403422c8  [0x403422C8] = 0xC0FFD480    ,-20.56,-38.22,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,11,r 403422c8  [0x403422C8] = 0xC0FFD572    ,-19.61,-37.74,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,12,r 403422c8  [0x403422C8] = 0xC0FFD580    ,-18.52,-36.80,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,13,r 403422c8  [0x403422C8] = 0xC0FFD672    ,-17.96,-38.65,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,14,r 403422c8  [0x403422C8] = 0xC0FFD680    ,-17.00,-38.52,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,15,r 403422c8  [0x403422C8] = 0xC0FFD772    ,-15.92,-38.33,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,16,r 403422c8  [0x403422C8] = 0xC0FFD780    ,-14.95,-38.00,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,17,r 403422c8  [0x403422C8] = 0xC8FFD872    ,-14.18,-38.24,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,18,r 403422c8  [0x403422C8] = 0xC8FFD880    ,-13.23,-37.53,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,19,r 403422c8  [0x403422C8] = 0xD0FFD972    ,-11.98,-36.61,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,20,r 403422c8  [0x403422C8] = 0xD0FFD980    ,-11.03,-35.47,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,21,r 403422c8  [0x403422C8] = 0xD0FFDA72    ,-10.24,-34.68,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,22,r 403422c8  [0x403422C8] = 0xD0FFDA80    ,-9.28,-33.42,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,23,r 403422c8  [0x403422C8] = 0xD0FFDB72    ,-8.05,-35.99,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,24,r 403422c8  [0x403422C8] = 0xD0FFDB80    ,-7.09,-34.91,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,25,r 403422c8  [0x403422C8] = 0xD8FFDC72    ,-2.82,-36.92,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,26,r 403422c8  [0x403422C8] = 0xD8FFDC80    ,-1.82,-36.03,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,27,r 403422c8  [0x403422C8] = 0xD8FFDD72    ,2.17,-34.37,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,28,r 403422c8  [0x403422C8] = 0xD8FFDD80    ,3.14,-33.85,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,29,r 403422c8  [0x403422C8] = 0xD8FFDD90    ,4.13,-33.38,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDDA1    ,5.07,-32.81,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,31,r 403422c8  [0x403422C8] = 0xD8FFDDB2    ,5.91,-32.32,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-30.47,-40.45,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,1,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-30.47,-40.35,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD072    ,-29.51,-40.16,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,3,r 403422c8  [0x403422C8] = 0xC0FFD080    ,-28.53,-40.29,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD172    ,-27.38,-40.42,NA,NA,NA
